id,name,path_name,spec_id,spec_name,spec_value_name,spec_value_id,selection_type,data_type
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,イエロー系,10673,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ブラック系,10676,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,レッド系,10677,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ホワイト系,10678,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,グリーン系,10680,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ブラウン系,10681,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,オレンジ系,10682,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ピンク系,10683,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,グレー系,10684,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,シルバー系,10685,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ゴールド系,10686,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,パープル系,10687,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ブルー系,10688,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ベージュ系,10690,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,カーキ系,236353,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,クリア,236354,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,ネイビー系,58106,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,10011,色,マルチカラー,81577,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12466,幅（cm）,[cm],,0,4
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12467,高さ（cm）,[cm],,0,4
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12504,奥行き（cm）,[cm],,0,4
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,楕円,11147,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,三角形,11148,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,多角形,188450,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,円形,2738,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,半円,63718,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,長方形,65101,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,12767,形状,正方形,65102,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,26874,タイプ,ダイニングこたつテーブル,192734,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,26874,タイプ,リビングこたつテーブル,219319,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27260,消費電力（W）,[W],,0,4
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,グラファイトヒーター,227776,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,フラットヒーター,237304,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,石英管ヒーター,237305,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,ハロゲンヒーター,237306,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,コルチェヒーター,237307,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,カーボンヒーター,45655,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27530,ヒーター種類,シーズヒーター,45656,0,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,省エネ機能（ECO）,237311,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,電子コントローラー,237312,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,人感センサー,237313,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,温度調整,237314,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,タイマー,237315,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,速暖,237316,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,布団レス,237317,1,1
31736,こたつテーブルセット,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブルセット,27531,機能,中間スイッチ（電源on/off）,237823,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,ナチュラル,1500,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,カントリー調,1501,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,インダストリアル,261189,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,コースタル、海岸風,261190,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,シャビーシック,261191,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,和風,261193,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,北欧モダン,6145,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,和モダン,6146,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,アジアン,6147,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,アンティーク、クラシック,6148,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,シンプル、モダン,6149,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,ミッドセンチュリー,6150,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,姫系、フェミニン,6151,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,246,スタイル,モロッコスタイル,6152,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,イエロー系,10673,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ブラック系,10676,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,レッド系,10677,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ホワイト系,10678,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,グリーン系,10680,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ブラウン系,10681,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,オレンジ系,10682,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ピンク系,10683,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,グレー系,10684,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,シルバー系,10685,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ゴールド系,10686,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,パープル系,10687,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ブルー系,10688,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ベージュ系,10690,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,カーキ系,236353,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,クリア,236354,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,ネイビー系,58106,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,10011,色,マルチカラー,81577,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12466,幅（cm）,[cm],,0,4
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12467,高さ（cm）,[cm],,0,4
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12504,奥行き（cm）,[cm],,0,4
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,楕円,11147,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,三角形,11148,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,多角形,188450,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,円形,2738,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,半円,63718,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,長方形,65101,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,12767,形状,正方形,65102,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,26874,タイプ,ダイニングこたつテーブル,192734,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,26874,タイプ,リビングこたつテーブル,219319,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27260,消費電力（W）,[W],,0,4
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,グラファイトヒーター,227776,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,フラットヒーター,237304,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,石英管ヒーター,237305,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,ハロゲンヒーター,237306,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,コルチェヒーター,237307,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,カーボンヒーター,45655,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27530,ヒーター種類,シーズヒーター,45656,0,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,省エネ機能（ECO）,237311,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,電子コントローラー,237312,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,人感センサー,237313,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,温度調整,237314,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,タイマー,237315,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,速暖,237316,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,布団レス,237317,1,1
31735,こたつテーブル,家電 > 冷暖房器具、空調家電 > こたつ > こたつテーブル,27531,機能,中間スイッチ（電源on/off）,237823,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,イエロー系,10673,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ブラック系,10676,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,レッド系,10677,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ホワイト系,10678,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,グリーン系,10680,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ブラウン系,10681,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,オレンジ系,10682,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ピンク系,10683,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,グレー系,10684,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,シルバー系,10685,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ゴールド系,10686,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,パープル系,10687,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ブルー系,10688,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ベージュ系,10690,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,カーキ系,236353,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,クリア,236354,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,ネイビー系,58106,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,10011,色,マルチカラー,81577,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,12466,幅（cm）,[cm],,0,4
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,12467,高さ（cm）,[cm],,0,4
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,12504,奥行き（cm）,[cm],,0,4
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27260,消費電力（W）,[W],,0,4
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,グラファイトヒーター,227776,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,フラットヒーター,237304,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,石英管ヒーター,237305,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,ハロゲンヒーター,237306,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,コルチェヒーター,237307,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,カーボンヒーター,45655,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27530,ヒーター種類,シーズヒーター,45656,0,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,省エネ機能（ECO）,237311,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,電子コントローラー,237312,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,人感センサー,237313,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,温度調整,237314,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,タイマー,237315,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,速暖,237316,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,布団レス,237317,1,1
31737,デスクこたつ、一人用こたつ,家電 > 冷暖房器具、空調家電 > こたつ > デスクこたつ、一人用こたつ,27531,機能,中間スイッチ（電源on/off）,237823,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,12466,幅（cm）,[cm],,0,4
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,12467,高さ（cm）,[cm],,0,4
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,12504,奥行き（cm）,[cm],,0,4
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27260,消費電力（W）,[W],,0,4
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,グラファイトヒーター,227776,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,フラットヒーター,237304,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,石英管ヒーター,237305,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,ハロゲンヒーター,237306,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,コルチェヒーター,237307,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,カーボンヒーター,45655,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27530,ヒーター種類,シーズヒーター,45656,0,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,省エネ機能（ECO）,237311,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,電子コントローラー,237312,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,人感センサー,237313,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,温度調整,237314,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,タイマー,237315,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,速暖,237316,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,布団レス,237317,1,1
31741,こたつヒーター単体,家電 > 冷暖房器具、空調家電 > こたつ > こたつヒーター単体,27531,機能,中間スイッチ（電源on/off）,237823,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,合成皮革、PVC、PU,1560,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,木製,1768,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,金属,1769,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,プラスチック,1770,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,ゴム,1814,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,アバカ,186501,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,人工木材、樹脂木,267404,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,布、ファブリック,2746,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,紙製,38442,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,竹、バンブー,44483,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,本革,5471,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,天然木、無垢材,6138,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,石材,6139,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,ガラス,6140,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,陶磁器,6142,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,籐、ラタン,6144,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,1002,素材,ウォーターヒヤシンス,6302,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,イエロー系,10673,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ブラック系,10676,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,レッド系,10677,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ホワイト系,10678,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,グリーン系,10680,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ブラウン系,10681,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,オレンジ系,10682,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ピンク系,10683,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,グレー系,10684,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,シルバー系,10685,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ゴールド系,10686,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,パープル系,10687,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ブルー系,10688,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ベージュ系,10690,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,カーキ系,236353,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,クリア,236354,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,ネイビー系,58106,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,10011,色,マルチカラー,81577,1,1
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,12466,幅（cm）,[cm],,0,4
41007,こたつ部品、アクセサリー,家電 > 冷暖房器具、空調家電 > こたつ > こたつ部品、アクセサリー,12467,高さ（cm）,[cm],,0,4
